 ID,PARAM,Date,Value,SYM
08FA002,1,1/10/1995,80.5,
08FA002,1,1/11/1995,80.6,
08FA002,1,1/12/1995,80.9,
08FA002,1,1/13/1995,80,
08FA002,1,1/14/1995,78.4,
08FA002,1,1/15/1995,76.2,
08FA002,1,1/16/1995,74.7,
08FA002,1,1/17/1995,74.1,
08FA002,1,1/18/1995,74.4,
08FA002,1,1/19/1995,76.9,
08FA002,1,1/20/1995,77.5,
08FA002,1,1/21/1995,76.6,
08FA002,1,1/22/1995,75,
08FA002,1,1/23/1995,73.2,
08FA002,1,1/24/1995,72,
08FA002,1,1/25/1995,70.2,
08FA002,1,1/26/1995,69.8,
08FA002,1,1/27/1995,69.6,
08FA002,1,1/28/1995,69.8,
08FA002,1,1/29/1995,97,
08FA002,1,1/30/1995,154,
08FA002,1,1/31/1995,184,
08FA002,1,2/1/1995,237,
08FA002,1,2/2/1995,271,
08FA002,1,2/3/1995,271,
08FA002,1,2/4/1995,265,
08FA002,1,2/5/1995,248,
08FA002,1,2/6/1995,276,
08FA002,1,2/7/1995,283,
08FA002,1,2/8/1995,264,
08FA002,1,2/9/1995,241,
08FA002,1,2/10/1995,223,
08FA002,1,2/11/1995,207,
08FA002,1,2/12/1995,189,
08FA002,1,2/13/1995,166,
08FA002,1,2/14/1995,150,
08FA002,1,2/15/1995,138,
08FA002,1,2/16/1995,129,
08FA002,1,2/17/1995,123,
08FA002,1,2/18/1995,120,
08FA002,1,2/19/1995,129,
08FA002,1,2/20/1995,162,
08FA002,1,2/21/1995,215,
08FA002,1,2/22/1995,225,
08FA002,1,2/23/1995,217,
08FA002,1,2/24/1995,238,
08FA002,1,2/25/1995,261,
08FA002,1,2/26/1995,250,
08FA002,1,2/27/1995,225,
08FA002,1,2/28/1995,202,
08FA002,1,3/1/1995,180,
08FA002,1,3/2/1995,161,
08FA002,1,3/3/1995,146,
08FA002,1,3/4/1995,132,
08FA002,1,3/5/1995,118,
08FA002,1,3/6/1995,108,
08FA002,1,3/7/1995,99.9,
08FA002,1,3/8/1995,94.3,
08FA002,1,3/9/1995,91.4,
08FA002,1,3/10/1995,98.2,
08FA002,1,3/11/1995,104,
08FA002,1,3/12/1995,113,
08FA002,1,3/13/1995,115,
08FA002,1,3/14/1995,116,
08FA002,1,3/15/1995,123,
08FA002,1,3/16/1995,129,
08FA002,1,3/17/1995,128,
08FA002,1,3/18/1995,126,
08FA002,1,3/19/1995,128,
08FA002,1,3/20/1995,132,
08FA002,1,3/21/1995,128,
08FA002,1,3/22/1995,125,
08FA002,1,3/23/1995,119,
08FA002,1,3/24/1995,112,
08FA002,1,3/25/1995,105,
08FA002,1,3/26/1995,99.6,
08FA002,1,3/27/1995,95.2,
08FA002,1,3/28/1995,93.4,
08FA002,1,3/29/1995,95.4,
08FA002,1,3/30/1995,101,
08FA002,1,3/31/1995,109,
08FA002,1,4/1/1995,119,
08FA002,1,4/2/1995,132,
08FA002,1,4/3/1995,144,
08FA002,1,4/4/1995,153,
08FA002,1,4/5/1995,159,
08FA002,1,4/6/1995,155,
08FA002,1,4/7/1995,149,
08FA002,1,4/8/1995,148,
08FA002,1,4/9/1995,149,
08FA002,1,4/10/1995,148,
08FA002,1,4/11/1995,145,
08FA002,1,4/12/1995,139,
08FA002,1,4/13/1995,131,
08FA002,1,4/14/1995,130,
08FA002,1,4/15/1995,125,
08FA002,1,4/16/1995,117,
08FA002,1,4/17/1995,112,
08FA002,1,4/18/1995,108,
08FA002,1,4/19/1995,104,
08FA002,1,4/20/1995,99.8,
08FA002,1,4/21/1995,95.1,
08FA002,1,4/22/1995,94.6,
08FA002,1,4/23/1995,100,
08FA002,1,4/24/1995,115,
08FA002,1,4/25/1995,136,
08FA002,1,4/26/1995,157,
08FA002,1,4/27/1995,181,
08FA002,1,4/28/1995,208,
08FA002,1,4/29/1995,241,
08FA002,1,4/30/1995,265,
08FA002,1,5/1/1995,275,
08FA002,1,5/2/1995,277,
08FA002,1,5/3/1995,289,
08FA002,1,5/4/1995,293,
08FA002,1,5/5/1995,287,
08FA002,1,5/6/1995,289,
08FA002,1,5/7/1995,304,
08FA002,1,5/8/1995,328,
08FA002,1,5/9/1995,355,
08FA002,1,5/10/1995,382,
08FA002,1,5/11/1995,398,
08FA002,1,5/12/1995,391,
08FA002,1,5/13/1995,375,
08FA002,1,5/14/1995,391,
08FA002,1,5/15/1995,431,
08FA002,1,5/16/1995,476,
08FA002,1,5/17/1995,500,
08FA002,1,5/18/1995,470,
08FA002,1,5/19/1995,420,
08FA002,1,5/20/1995,383,
08FA002,1,5/21/1995,363,
08FA002,1,5/22/1995,353,
08FA002,1,5/23/1995,355,
08FA002,1,5/24/1995,379,
08FA002,1,5/25/1995,424,
08FA002,1,5/26/1995,477,
08FA002,1,5/27/1995,530,
08FA002,1,5/28/1995,574,
08FA002,1,5/29/1995,590,
08FA002,1,5/30/1995,588,
08FA002,1,5/31/1995,575,
08FA002,1,6/1/1995,534,
08FA002,1,6/2/1995,511,
08FA002,1,6/3/1995,507,
08FA002,1,6/4/1995,515,
08FA002,1,6/5/1995,526,
08FA002,1,6/6/1995,489,
08FA002,1,6/7/1995,446,
08FA002,1,6/8/1995,457,
08FA002,1,6/9/1995,511,
08FA002,1,6/10/1995,577,
08FA002,1,6/11/1995,616,
08FA002,1,6/12/1995,588,
08FA002,1,6/13/1995,536,
08FA002,1,6/14/1995,486,
08FA002,1,6/15/1995,442,
08FA002,1,6/16/1995,422,
08FA002,1,6/17/1995,438,
08FA002,1,6/18/1995,454,
08FA002,1,6/19/1995,440,
08FA002,1,6/20/1995,439,
08FA002,1,6/21/1995,450,
08FA002,1,6/22/1995,472,
08FA002,1,6/23/1995,510,
08FA002,1,6/24/1995,551,
08FA002,1,6/25/1995,558,
08FA002,1,6/26/1995,530,
08FA002,1,6/27/1995,504,
08FA002,1,6/28/1995,494,
08FA002,1,6/29/1995,522,
08FA002,1,6/30/1995,560,
08FA002,1,7/1/1995,593,
08FA002,1,7/2/1995,593,
08FA002,1,7/3/1995,586,
08FA002,1,7/4/1995,597,
08FA002,1,7/5/1995,613,
08FA002,1,7/6/1995,611,
08FA002,1,7/7/1995,612,
08FA002,1,7/8/1995,613,A
08FA002,1,7/9/1995,599,E
08FA002,1,7/10/1995,594,E
08FA002,1,7/11/1995,590,A
08FA002,1,7/12/1995,549,A
08FA002,1,7/13/1995,542,A
08FA002,1,7/14/1995,542,A
08FA002,1,7/15/1995,531,
08FA002,1,7/16/1995,512,
08FA002,1,7/17/1995,514,
08FA002,1,7/18/1995,535,
08FA002,1,7/19/1995,563,
08FA002,1,7/20/1995,591,
08FA002,1,7/21/1995,623,
08FA002,1,7/22/1995,640,
08FA002,1,7/23/1995,634,
08FA002,1,7/24/1995,598,
08FA002,1,7/25/1995,649,
08FA002,1,7/26/1995,724,
08FA002,1,7/27/1995,749,
08FA002,1,7/28/1995,677,
08FA002,1,7/29/1995,604,
08FA002,1,7/30/1995,533,
08FA002,1,7/31/1995,495,
08FA002,1,8/1/1995,493,
08FA002,1,8/2/1995,485,
08FA002,1,8/3/1995,470,
08FA002,1,8/4/1995,479,
08FA002,1,8/5/1995,525,
08FA002,1,8/6/1995,520,
08FA002,1,8/7/1995,481,
08FA002,1,8/8/1995,448,
08FA002,1,8/9/1995,426,
08FA002,1,8/10/1995,407,
08FA002,1,8/11/1995,411,
08FA002,1,8/12/1995,421,
08FA002,1,8/13/1995,396,
08FA002,1,8/14/1995,426,
08FA002,1,8/15/1995,497,
08FA002,1,8/16/1995,466,
08FA002,1,8/17/1995,415,
08FA002,1,8/18/1995,378,
08FA002,1,8/19/1995,389,
08FA002,1,8/20/1995,419,
08FA002,1,8/21/1995,419,
08FA002,1,8/22/1995,475,
08FA002,1,8/23/1995,473,
08FA002,1,8/24/1995,439,
08FA002,1,8/25/1995,412,
08FA002,1,8/26/1995,374,
08FA002,1,8/27/1995,342,
08FA002,1,8/28/1995,314,
08FA002,1,8/29/1995,292,
08FA002,1,8/30/1995,279,
08FA002,1,8/31/1995,264,
08FA002,1,9/1/1995,253,
08FA002,1,9/2/1995,248,
08FA002,1,9/3/1995,255,
08FA002,1,9/4/1995,266,
08FA002,1,9/5/1995,285,
08FA002,1,9/6/1995,307,
08FA002,1,9/7/1995,317,
08FA002,1,9/8/1995,318,
08FA002,1,9/9/1995,320,
08FA002,1,9/10/1995,318,
08FA002,1,9/11/1995,321,
08FA002,1,9/12/1995,325,
08FA002,1,9/13/1995,327,
08FA002,1,9/14/1995,322,
08FA002,1,9/15/1995,319,
08FA002,1,9/16/1995,317,
08FA002,1,9/17/1995,307,
08FA002,1,9/18/1995,308,
08FA002,1,9/19/1995,315,
08FA002,1,9/20/1995,319,
08FA002,1,9/21/1995,300,
08FA002,1,9/22/1995,281,
08FA002,1,9/23/1995,264,
08FA002,1,9/24/1995,256,
08FA002,1,9/25/1995,249,
08FA002,1,9/26/1995,241,
08FA002,1,9/27/1995,232,
08FA002,1,9/28/1995,234,
08FA002,1,9/29/1995,226,
08FA002,1,9/30/1995,218,
08FA002,1,10/1/1995,217,
08FA002,1,10/2/1995,226,
08FA002,1,10/3/1995,244,
08FA002,1,10/4/1995,236,
08FA002,1,10/5/1995,222,
08FA002,1,10/6/1995,232,
08FA002,1,10/7/1995,234,
08FA002,1,10/8/1995,261,
08FA002,1,10/9/1995,316,
08FA002,1,10/10/1995,444,
08FA002,1,10/11/1995,465,
08FA002,1,10/12/1995,414,
08FA002,1,10/13/1995,401,
08FA002,1,10/14/1995,453,
08FA002,1,10/15/1995,518,
08FA002,1,10/16/1995,674,
08FA002,1,10/17/1995,622,
08FA002,1,10/18/1995,562,
08FA002,1,10/19/1995,489,
08FA002,1,10/20/1995,464,
08FA002,1,10/21/1995,479,
08FA002,1,10/22/1995,435,
08FA002,1,10/23/1995,390,
08FA002,1,10/24/1995,358,
08FA002,1,10/25/1995,362,
08FA002,1,10/26/1995,457,
08FA002,1,10/27/1995,436,
08FA002,1,10/28/1995,378,
08FA002,1,10/29/1995,329,
08FA002,1,10/30/1995,283,
08FA002,1,10/31/1995,246,
08FA002,1,11/1/1995,215,
08FA002,1,11/2/1995,190,
08FA002,1,11/3/1995,171,
08FA002,1,11/4/1995,159,
08FA002,1,11/5/1995,160,
08FA002,1,11/6/1995,152,
08FA002,1,11/7/1995,145,
08FA002,1,11/8/1995,231,
08FA002,1,11/9/1995,301,
08FA002,1,11/10/1995,289,
08FA002,1,11/11/1995,285,
08FA002,1,11/12/1995,292,
08FA002,1,11/13/1995,292,
08FA002,1,11/14/1995,307,
08FA002,1,11/15/1995,397,
08FA002,1,11/16/1995,535,
08FA002,1,11/17/1995,568,
08FA002,1,11/18/1995,770,
08FA002,1,11/19/1995,707,
08FA002,1,11/20/1995,579,
08FA002,1,11/21/1995,475,
08FA002,1,11/22/1995,414,
08FA002,1,11/23/1995,391,
08FA002,1,11/24/1995,426,
08FA002,1,11/25/1995,439,
08FA002,1,11/26/1995,424,
08FA002,1,11/27/1995,391,
08FA002,1,11/28/1995,385,
08FA002,1,11/29/1995,578,
08FA002,1,11/30/1995,691,
08FA002,1,12/1/1995,602,
08FA002,1,12/2/1995,514,
08FA002,1,12/3/1995,447,
08FA002,1,12/4/1995,382,
08FA002,1,12/5/1995,327,
08FA002,1,12/6/1995,285,
08FA002,1,12/7/1995,248,
08FA002,1,12/8/1995,215,
08FA002,1,12/9/1995,189,
08FA002,1,12/10/1995,197,
08FA002,1,12/11/1995,236,
08FA002,1,12/12/1995,233,
08FA002,1,12/13/1995,222,
08FA002,1,12/14/1995,211,
08FA002,1,12/15/1995,209,
08FA002,1,12/16/1995,202,
08FA002,1,12/17/1995,195,
08FA002,1,12/18/1995,201,
08FA002,1,12/19/1995,208,
08FA002,1,12/20/1995,213,
08FA002,1,12/21/1995,217,
08FA002,1,12/22/1995,238,
08FA002,1,12/23/1995,245,
08FA002,1,12/24/1995,232,
08FA002,1,12/25/1995,211,
08FA002,1,12/26/1995,193,
08FA002,1,12/27/1995,180,
08FA002,1,12/28/1995,175,
08FA002,1,12/29/1995,180,
08FA002,1,12/30/1995,185,
08FA002,1,12/31/1995,180,
08FA002,1,1/1/1996,185,
08FA002,1,1/2/1996,397,
08FA002,1,1/3/1996,500,
08FA002,1,1/4/1996,441,
08FA002,1,1/5/1996,370,
08FA002,1,1/6/1996,357,
08FA002,1,1/7/1996,405,
08FA002,1,1/8/1996,419,
08FA002,1,1/9/1996,400,
08FA002,1,1/10/1996,406,
08FA002,1,1/11/1996,647,
08FA002,1,1/12/1996,953,
08FA002,1,1/13/1996,1040,
08FA002,1,1/14/1996,874,
08FA002,1,1/15/1996,702,
08FA002,1,1/16/1996,566,
08FA002,1,1/17/1996,454,
08FA002,1,1/18/1996,369,
08FA002,1,1/19/1996,306,
08FA002,1,1/20/1996,258,
08FA002,1,1/21/1996,220,
08FA002,1,1/22/1996,192,
08FA002,1,1/23/1996,173,
08FA002,1,1/24/1996,155,
08FA002,1,1/25/1996,140,
08FA002,1,1/26/1996,127,
08FA002,1,1/27/1996,116,
08FA002,1,1/28/1996,102,
08FA002,1,1/29/1996,90.8,
08FA002,1,1/30/1996,82.1,
08FA002,1,1/31/1996,77.9,
08FA002,1,2/1/1996,74.8,
08FA002,1,2/2/1996,72.1,
08FA002,1,2/3/1996,69.8,
08FA002,1,2/4/1996,69.8,
08FA002,1,2/5/1996,73.7,
08FA002,1,2/6/1996,94,
08FA002,1,2/7/1996,118,
08FA002,1,2/8/1996,130,
08FA002,1,2/9/1996,134,
08FA002,1,2/10/1996,128,
08FA002,1,2/11/1996,122,
08FA002,1,2/12/1996,118,
08FA002,1,2/13/1996,121,
08FA002,1,2/14/1996,127,
08FA002,1,2/15/1996,138,
08FA002,1,2/16/1996,150,
08FA002,1,2/17/1996,162,
08FA002,1,2/18/1996,185,
08FA002,1,2/19/1996,218,
08FA002,1,2/20/1996,224,
08FA002,1,2/21/1996,221,
08FA002,1,2/22/1996,205,
08FA002,1,2/23/1996,194,
08FA002,1,2/24/1996,175,
08FA002,1,2/25/1996,156,
08FA002,1,2/26/1996,142,
08FA002,1,2/27/1996,127,
08FA002,1,2/28/1996,119,
08FA002,1,2/29/1996,108,
08FA002,1,3/1/1996,102,
08FA002,1,3/2/1996,96.6,
08FA002,1,3/3/1996,90.2,
08FA002,1,3/4/1996,83.8,
08FA002,1,3/5/1996,78,
08FA002,1,3/6/1996,75.4,
08FA002,1,3/7/1996,72.1,
08FA002,1,3/8/1996,71.8,
08FA002,1,3/9/1996,99.5,
08FA002,1,3/10/1996,163,
08FA002,1,3/11/1996,226,
08FA002,1,3/12/1996,245,
08FA002,1,3/13/1996,238,
08FA002,1,3/14/1996,238,
08FA002,1,3/15/1996,288,
08FA002,1,3/16/1996,299,
08FA002,1,3/17/1996,285,
08FA002,1,3/18/1996,259,
08FA002,1,3/19/1996,240,
08FA002,1,3/20/1996,225,
08FA002,1,3/21/1996,213,
08FA002,1,3/22/1996,198,
08FA002,1,3/23/1996,182,
08FA002,1,3/24/1996,166,
08FA002,1,3/25/1996,151,
08FA002,1,3/26/1996,141,
08FA002,1,3/27/1996,128,
08FA002,1,3/28/1996,120,
08FA002,1,3/29/1996,111,
08FA002,1,3/30/1996,104,
08FA002,1,3/31/1996,96,
08FA002,1,4/1/1996,96.7,
08FA002,1,4/2/1996,95.3,
08FA002,1,4/3/1996,90.2,
08FA002,1,4/4/1996,86.9,
08FA002,1,4/5/1996,150,
08FA002,1,4/6/1996,368,
08FA002,1,4/7/1996,431,
08FA002,1,4/8/1996,580,
08FA002,1,4/9/1996,683,
08FA002,1,4/10/1996,711,
08FA002,1,4/11/1996,634,
08FA002,1,4/12/1996,543,
08FA002,1,4/13/1996,463,
08FA002,1,4/14/1996,394,
08FA002,1,4/15/1996,371,
08FA002,1,4/16/1996,373,
08FA002,1,4/17/1996,360,
08FA002,1,4/18/1996,334,
08FA002,1,4/19/1996,303,
08FA002,1,4/20/1996,274,
08FA002,1,4/21/1996,249,
08FA002,1,4/22/1996,233,
08FA002,1,4/23/1996,229,
08FA002,1,4/24/1996,234,
08FA002,1,4/25/1996,239,
08FA002,1,4/26/1996,248,
08FA002,1,4/27/1996,243,
08FA002,1,4/28/1996,226,
08FA002,1,4/29/1996,214,
08FA002,1,4/30/1996,201,
08FA002,1,5/1/1996,188,
08FA002,1,5/2/1996,175,
08FA002,1,5/3/1996,163,
08FA002,1,5/4/1996,153,
08FA002,1,5/5/1996,146,
08FA002,1,5/6/1996,143,
08FA002,1,5/7/1996,139,
08FA002,1,5/8/1996,134,
08FA002,1,5/9/1996,124,
08FA002,1,5/10/1996,117,
08FA002,1,5/11/1996,118,
08FA002,1,5/12/1996,113,
08FA002,1,5/13/1996,142,
08FA002,1,5/14/1996,193,
08FA002,1,5/15/1996,215,
08FA002,1,5/16/1996,219,
08FA002,1,5/17/1996,218,
08FA002,1,5/18/1996,215,
08FA002,1,5/19/1996,220,
08FA002,1,5/20/1996,231,
08FA002,1,5/21/1996,233,
08FA002,1,5/22/1996,231,
08FA002,1,5/23/1996,234,
08FA002,1,5/24/1996,259,
08FA002,1,5/25/1996,306,
08FA002,1,5/26/1996,369,
08FA002,1,5/27/1996,371,
08FA002,1,5/28/1996,354,
08FA002,1,5/29/1996,341,
08FA002,1,5/30/1996,340,
08FA002,1,5/31/1996,339,
08FA002,1,6/1/1996,346,
08FA002,1,6/2/1996,374,
08FA002,1,6/3/1996,430,
08FA002,1,6/4/1996,541,
08FA002,1,6/5/1996,602,
08FA002,1,6/6/1996,592,
08FA002,1,6/7/1996,602,
08FA002,1,6/8/1996,581,
08FA002,1,6/9/1996,542,
08FA002,1,6/10/1996,511,
08FA002,1,6/11/1996,494,
08FA002,1,6/12/1996,452,
08FA002,1,6/13/1996,418,
08FA002,1,6/14/1996,390,
08FA002,1,6/15/1996,373,
08FA002,1,6/16/1996,363,
08FA002,1,6/17/1996,345,
08FA002,1,6/18/1996,322,
08FA002,1,6/19/1996,302,
08FA002,1,6/20/1996,295,
08FA002,1,6/21/1996,311,
08FA002,1,6/22/1996,352,
08FA002,1,6/23/1996,389,
08FA002,1,6/24/1996,431,
08FA002,1,6/25/1996,487,
08FA002,1,6/26/1996,522,
08FA002,1,6/27/1996,529,
08FA002,1,6/28/1996,528,
08FA002,1,6/29/1996,513,
08FA002,1,6/30/1996,497,
08FA002,1,7/1/1996,507,
08FA002,1,7/2/1996,524,
08FA002,1,7/3/1996,516,
08FA002,1,7/4/1996,514,
08FA002,1,7/5/1996,493,
08FA002,1,7/6/1996,462,
08FA002,1,7/7/1996,450,
08FA002,1,7/8/1996,488,
08FA002,1,7/9/1996,544,
08FA002,1,7/10/1996,550,
08FA002,1,7/11/1996,536,
08FA002,1,7/12/1996,543,
08FA002,1,7/13/1996,568,
08FA002,1,7/14/1996,608,
08FA002,1,7/15/1996,636,
08FA002,1,7/16/1996,630,
08FA002,1,7/17/1996,580,
08FA002,1,7/18/1996,519,
08FA002,1,7/19/1996,485,
08FA002,1,7/20/1996,453,
08FA002,1,7/21/1996,432,
08FA002,1,7/22/1996,439,
08FA002,1,7/23/1996,461,
08FA002,1,7/24/1996,503,
08FA002,1,7/25/1996,568,
08FA002,1,7/26/1996,631,
08FA002,1,7/27/1996,675,
08FA002,1,7/28/1996,695,
08FA002,1,7/29/1996,703,
08FA002,1,7/30/1996,704,
08FA002,1,7/31/1996,648,
08FA002,1,8/1/1996,593,
08FA002,1,8/2/1996,559,
08FA002,1,8/3/1996,526,
08FA002,1,8/4/1996,484,
08FA002,1,8/5/1996,468,
08FA002,1,8/6/1996,444,
08FA002,1,8/7/1996,438,
08FA002,1,8/8/1996,430,
08FA002,1,8/9/1996,448,
08FA002,1,8/10/1996,454,
08FA002,1,8/11/1996,460,
08FA002,1,8/12/1996,484,
08FA002,1,8/13/1996,478,
08FA002,1,8/14/1996,467,
08FA002,1,8/15/1996,462,
08FA002,1,8/16/1996,484,
08FA002,1,8/17/1996,496,
08FA002,1,8/18/1996,468,
08FA002,1,8/19/1996,474,
08FA002,1,8/20/1996,486,
08FA002,1,8/21/1996,448,
08FA002,1,8/22/1996,444,
08FA002,1,8/23/1996,469,
08FA002,1,8/24/1996,477,
08FA002,1,8/25/1996,469,
08FA002,1,8/26/1996,464,
08FA002,1,8/27/1996,455,
08FA002,1,8/28/1996,461,
08FA002,1,8/29/1996,480,
08FA002,1,8/30/1996,629,
08FA002,1,8/31/1996,756,
08FA002,1,9/1/1996,708,
08FA002,1,9/2/1996,625,
08FA002,1,9/3/1996,579,
08FA002,1,9/4/1996,506,
08FA002,1,9/5/1996,441,
08FA002,1,9/6/1996,401,
08FA002,1,9/7/1996,436,
08FA002,1,9/8/1996,519,
08FA002,1,9/9/1996,524,
08FA002,1,9/10/1996,475,
08FA002,1,9/11/1996,425,
08FA002,1,9/12/1996,393,
08FA002,1,9/13/1996,381,
08FA002,1,9/14/1996,407,
08FA002,1,9/15/1996,419,
08FA002,1,9/16/1996,386,
08FA002,1,9/17/1996,358,
08FA002,1,9/18/1996,328,
08FA002,1,9/19/1996,322,
08FA002,1,9/20/1996,306,
08FA002,1,9/21/1996,295,
08FA002,1,9/22/1996,279,
08FA002,1,9/23/1996,258,
08FA002,1,9/24/1996,235,
08FA002,1,9/25/1996,215,
08FA002,1,9/26/1996,198,
08FA002,1,9/27/1996,195,
08FA002,1,9/28/1996,200,
08FA002,1,9/29/1996,209,
08FA002,1,9/30/1996,217,
08FA002,1,10/1/1996,201,A
08FA002,1,10/2/1996,186,
08FA002,1,10/3/1996,201,
08FA002,1,10/4/1996,271,
08FA002,1,10/5/1996,294,
08FA002,1,10/6/1996,282,
08FA002,1,10/7/1996,287,
08FA002,1,10/8/1996,337,
08FA002,1,10/9/1996,354,
08FA002,1,10/10/1996,378,
08FA002,1,10/11/1996,410,
08FA002,1,10/12/1996,380,
08FA002,1,10/13/1996,350,
08FA002,1,10/14/1996,347,
08FA002,1,10/15/1996,359,
08FA002,1,10/16/1996,338,
08FA002,1,10/17/1996,308,
08FA002,1,10/18/1996,295,
08FA002,1,10/19/1996,287,
08FA002,1,10/20/1996,268,
08FA002,1,10/21/1996,305,
08FA002,1,10/22/1996,348,
08FA002,1,10/23/1996,336,
08FA002,1,10/24/1996,318,
08FA002,1,10/25/1996,287,
08FA002,1,10/26/1996,260,
08FA002,1,10/27/1996,356,
08FA002,1,10/28/1996,801,
08FA002,1,10/29/1996,771,
08FA002,1,10/30/1996,627,
08FA002,1,10/31/1996,506,
08FA002,1,11/1/1996,421,
08FA002,1,11/2/1996,363,
08FA002,1,11/3/1996,326,
08FA002,1,11/4/1996,292,
08FA002,1,11/5/1996,262,
08FA002,1,11/6/1996,244,
08FA002,1,11/7/1996,233,
08FA002,1,11/8/1996,237,
08FA002,1,11/9/1996,344,
08FA002,1,11/10/1996,432,
08FA002,1,11/11/1996,481,
08FA002,1,11/12/1996,537,
08FA002,1,11/13/1996,554,
08FA002,1,11/14/1996,495,
08FA002,1,11/15/1996,425,
08FA002,1,11/16/1996,358,
08FA002,1,11/17/1996,300,
08FA002,1,11/18/1996,254,
08FA002,1,11/19/1996,217,
08FA002,1,11/20/1996,187,
08FA002,1,11/21/1996,162,
08FA002,1,11/22/1996,143,
08FA002,1,11/23/1996,127,
08FA002,1,11/24/1996,121,
08FA002,1,11/25/1996,114,
08FA002,1,11/26/1996,114,
08FA002,1,11/27/1996,134,
08FA002,1,11/28/1996,141,
08FA002,1,11/29/1996,136,
08FA002,1,11/30/1996,131,
08FA002,1,12/1/1996,131,
08FA002,1,12/2/1996,129,
08FA002,1,12/3/1996,124,
08FA002,1,12/4/1996,123,
08FA002,1,12/5/1996,131,
08FA002,1,12/6/1996,131,
08FA002,1,12/7/1996,125,
08FA002,1,12/8/1996,119,
08FA002,1,12/9/1996,114,
08FA002,1,12/10/1996,109,
08FA002,1,12/11/1996,108,
08FA002,1,12/12/1996,106,
08FA002,1,12/13/1996,101,
08FA002,1,12/14/1996,99.6,
08FA002,1,12/15/1996,114,
08FA002,1,12/16/1996,116,
08FA002,1,12/17/1996,111,
08FA002,1,12/18/1996,104,
08FA002,1,12/19/1996,103,
08FA002,1,12/20/1996,109,
08FA002,1,12/21/1996,106,
08FA002,1,12/22/1996,95.3,
08FA002,1,12/23/1996,86.4,
08FA002,1,12/24/1996,79.9,
08FA002,1,12/25/1996,75,
08FA002,1,12/26/1996,70.6,
08FA002,1,12/27/1996,67,
08FA002,1,12/28/1996,61.9,
08FA002,1,12/29/1996,57.5,
08FA002,1,12/30/1996,56.1,
08FA002,1,12/31/1996,56.6,
08FA002,1,1/1/1997,60,
08FA002,1,1/2/1997,66.8,
08FA002,1,1/3/1997,75.5,
08FA002,1,1/4/1997,77.9,
08FA002,1,1/5/1997,77.7,
08FA002,1,1/6/1997,83.7,
08FA002,1,1/7/1997,90.7,
08FA002,1,1/8/1997,103,
08FA002,1,1/9/1997,128,
08FA002,1,1/10/1997,150,
08FA002,1,1/11/1997,161,
08FA002,1,1/12/1997,158,
08FA002,1,1/13/1997,149,
08FA002,1,1/14/1997,138,
08FA002,1,1/15/1997,128,
08FA002,1,1/16/1997,117,
08FA002,1,1/17/1997,118,
08FA002,1,1/18/1997,129,
08FA002,1,1/19/1997,134,
08FA002,1,1/20/1997,140,
08FA002,1,1/21/1997,144,
08FA002,1,1/22/1997,141,
08FA002,1,1/23/1997,135,
08FA002,1,1/24/1997,127,
08FA002,1,1/25/1997,114,
08FA002,1,1/26/1997,100,
08FA002,1,1/27/1997,95.2,
08FA002,1,1/28/1997,92.5,
08FA002,1,1/29/1997,98.9,
08FA002,1,1/30/1997,177,
08FA002,1,1/31/1997,256,
08FA002,1,2/1/1997,253,
08FA002,1,2/2/1997,239,
08FA002,1,2/3/1997,216,
08FA002,1,2/4/1997,193,
08FA002,1,2/5/1997,173,
08FA002,1,2/6/1997,156,
08FA002,1,2/7/1997,144,
08FA002,1,2/8/1997,134,
08FA002,1,2/9/1997,125,
08FA002,1,2/10/1997,115,
08FA002,1,2/11/1997,107,
08FA002,1,2/12/1997,102,
08FA002,1,2/13/1997,98.7,
08FA002,1,2/14/1997,101,
08FA002,1,2/15/1997,153,
08FA002,1,2/16/1997,259,
08FA002,1,2/17/1997,349,
08FA002,1,2/18/1997,358,
08FA002,1,2/19/1997,331,
08FA002,1,2/20/1997,304,
08FA002,1,2/21/1997,274,
08FA002,1,2/22/1997,242,
08FA002,1,2/23/1997,216,
08FA002,1,2/24/1997,194,
08FA002,1,2/25/1997,177,
08FA002,1,2/26/1997,163,
08FA002,1,2/27/1997,152,
08FA002,1,2/28/1997,140,
08FA002,1,3/1/1997,133,
08FA002,1,3/2/1997,125,
08FA002,1,3/3/1997,118,
08FA002,1,3/4/1997,109,
08FA002,1,3/5/1997,102,
08FA002,1,3/6/1997,96.7,
08FA002,1,3/7/1997,95.2,
08FA002,1,3/8/1997,95.5,
08FA002,1,3/9/1997,98.6,
08FA002,1,3/10/1997,113,
08FA002,1,3/11/1997,112,
08FA002,1,3/12/1997,107,
08FA002,1,3/13/1997,98.2,
08FA002,1,3/14/1997,91.6,
08FA002,1,3/15/1997,85.7,
08FA002,1,3/16/1997,80.8,
08FA002,1,3/17/1997,77.5,
08FA002,1,3/18/1997,80.5,
08FA002,1,3/19/1997,112,
08FA002,1,3/20/1997,155,
08FA002,1,3/21/1997,169,
08FA002,1,3/22/1997,170,
08FA002,1,3/23/1997,170,
08FA002,1,3/24/1997,168,
08FA002,1,3/25/1997,194,
08FA002,1,3/26/1997,240,
08FA002,1,3/27/1997,241,
08FA002,1,3/28/1997,228,
08FA002,1,3/29/1997,225,
08FA002,1,3/30/1997,221,
08FA002,1,3/31/1997,207,
08FA002,1,4/1/1997,192,
